1053.0 25.0 1.3418 0.0223 0.0378 0.0
592.0 14.0 1.3461 0.0145 0.0439 0.0
256.5 6.5 1.3525 0.0180 0.0576 0.0
91.35 2.5 1.2210 0.0222 0.0643 0.0
22.65 1.1 1.1949 0.0495 0.0652 0.0
