1053.0 25.0 9.1854 0.2855 1.2105 0.0
592.0 14.0 5.5519 0.1109 0.7559 0.0
210.0 5.3 1.9302 0.0393 0.2512 0.0
36.7 1.4 0.2877 0.0087 0.0383 0.0
