1053.0 25.0 1.3478 0.0234 0.0502 0.0000
592.0 14.0 1.3584 0.0151 0.0514 0.0000
210.0 5.3 1.3287 0.0140 0.0627 0.0000
36.7 1.4 1.2120 0.0214 0.0677 0.0000
