1053.0 25.0 9.2697 0.2872 1.2832 0.0000
592.0 14.0 5.6053 0.1151 0.8122 0.0000
210.0 5.3 1.9499 0.0407 0.2530 0.0000
36.7 1.4 0.2913 0.0089 0.0370 0.0000
