1053.0 25.0 9.3842 0.2787 0.9526 0.0
592.0 14.0 5.6194 0.1155 0.6437 0.0
256.5 6.5 2.3793 0.0613 0.2673 0.0
91.35 2.5 0.8369 0.0262 0.0977 0.0
22.65 1.1 0.1695 0.0123 0.0192 0.0
