 0.0  5.0  0.56557949
 5.0 10.0  0.56621236
10.0 20.0  0.56558025
20.0 30.0  0.56076176
30.0 40.0  0.55087549
40.0 50.0  0.53639200
50.0 60.0  0.51778721
60.0 70.0  0.49675085
70.0 80.0  0.47815812
