 0.0  5.0  1452.6764
 5.0 10.0  1178.9763
10.0 20.0  886.13802
20.0 30.0  597.52929
30.0 40.0  391.57594
40.0 50.0  244.62930
50.0 60.0  141.81176
60.0 70.0  73.380549
70.0 80.0  32.044131
