 0.0  5.0  3.9461103e-09
 5.0 10.0  -3.2178534e-08
10.0 20.0  -1.3871560e-07
20.0 30.0  -4.8764625e-07
30.0 40.0  -1.0005608e-06
40.0 50.0  -1.4266021e-06
50.0 60.0  -1.3924905e-06
60.0 70.0  -5.8454392e-07
