 0.0  5.0  70.127357
 5.0 10.0  57.703344
10.0 20.0  44.168301
20.0 30.0  30.542819
30.0 40.0  20.562908
40.0 50.0  13.232353
50.0 60.0  7.9367656
60.0 70.0  4.2777923
70.0 80.0  1.9602395
