 0.0  5.0  1.4680500
 5.0 10.0  1.4574597
10.0 20.0  1.4404698
20.0 30.0  1.4064527
30.0 40.0  1.3585951
40.0 50.0  1.2973802
50.0 60.0  1.2236684
60.0 70.0  1.1409619
70.0 80.0  1.0615337
