 0.0  5.0  8.9156938e-09
 5.0 10.0  3.7415990e-08
10.0 20.0  1.9305710e-07
20.0 30.0  6.6803924e-07
30.0 40.0  1.4089195e-06
40.0 50.0  2.2253955e-06
50.0 60.0  2.4265246e-06
60.0 70.0  1.5378081e-06
