 0.0  5.0  0.010865490
 5.0 10.0  0.012381674
10.0 20.0  0.014050576
20.0 30.0  0.016220760
30.0 40.0  0.018088229
40.0 50.0  0.018951668
50.0 60.0  0.017824447
60.0 70.0  0.013867935
