 0.0  5.0  280.58258
 5.0 10.0  229.05895
10.0 20.0  173.10860
20.0 30.0  117.97400
30.0 40.0  78.484832
40.0 50.0  49.766027
50.0 60.0  29.299580
60.0 70.0  15.520103
70.0 80.0  6.9982902
