 0.0  5.0  1.0142097
 5.0 10.0  1.0113031
10.0 20.0  1.0048490
20.0 30.0  0.98824298
30.0 40.0  0.96208645
40.0 50.0  0.92647430
50.0 60.0  0.88141262
60.0 70.0  0.83131927
70.0 80.0  0.78230809
