 0.0  5.0  1757.3715
 5.0 10.0  1425.9798
10.0 20.0  1069.6241
20.0 30.0  721.95692
30.0 40.0  476.04217
40.0 50.0  299.13852
50.0 60.0  174.41106
60.0 70.0  91.398890
70.0 80.0  40.673585
